id,title,status,created,updated,tags,date_start,date_end,date_precision,calendar,evidence_category,confidence,summary,source_id,chapter,page,kindle_location,screenshot_file,people,events,places,organizations,themes,related_fact_cards,notes
TIME_MEXEMP_0132,1864年4月、CarlotaがViennaでFranz Josephと交渉した,draft,2026-06-02,2026-06-02,timeline;chapter2;mexemp;shawcross,1864-04,,month,Gregorian,historical_fact,probable,CarlotaはViennaへ赴き、Franz JosephとMaximilianの継承権放棄条件について3時間以上議論したが、追加譲歩を得られなかった。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN,Kindle PC 122/400ページ,No.1701/7062,スクリーンショット 2026-05-31 13.07.58.png,Carlota;Franz Joseph;Maximilian;Leopold I,Habsburg succession renunciation,Vienna,Habsburg dynasty;Belgian monarchy,dynastic negotiation;Carlota's role;compromise failure,FACT_MEXEMP_0799;FACT_MEXEMP_0800;FACT_MEXEMP_0801,Creative use: Carlotaの交渉能力と限界を描く場面。 Verification needed: yes.
TIME_MEXEMP_0133,1864年4月8日、Maximilianがメキシコ皇帝冠受諾を決めた,draft,2026-06-02,2026-06-02,timeline;chapter2;mexemp;shawcross,1864-04-08,,day,Gregorian,historical_fact,probable,Maximilianは、Napoleon IIIの圧力とCarlotaの働きかけを受け、メキシコ皇帝冠を受諾する決断をした。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN,Kindle PC 122/400ページ,No.1701/7062,スクリーンショット 2026-05-31 13.07.58.png,Maximilian;Carlota;Napoleon III,Mexican crown acceptance,Miramar;Paris;Mexico,Mexican Empire;French Empire,acceptance;imperial legitimacy;pressure,FACT_MEXEMP_0802;FACT_MEXEMP_0803;FACT_MEXEMP_0804;FACT_MEXEMP_0805,Creative use: 最終決断の日として章の山場に使える。 Verification needed: yes.
TIME_MEXEMP_0134,1864年4月9日、Maximilianがハプスブルク継承権を放棄した,draft,2026-06-02,2026-06-02,timeline;chapter2;mexemp;shawcross,1864-04-09,,day,Gregorian,historical_fact,probable,Franz JosephはMiramarを訪れ、Maximilianと長時間議論した後、Maximilianはハプスブルク継承権を放棄する文書に署名した。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN,Kindle PC 122/400ページ,No.1701/7062,スクリーンショット 2026-05-31 13.07.58.png,Franz Joseph;Maximilian,Habsburg succession renunciation,Miramar;Austria,Habsburg dynasty,dynastic renunciation;inheritance;sacrifice,FACT_MEXEMP_0806;FACT_MEXEMP_0807;FACT_MEXEMP_0808,Creative use: Maximilianが帰る場所を失う場面として使える。 Verification needed: yes.
TIME_MEXEMP_0135,1864年4月10日、メキシコ代表団がMiramarへ戻った,draft,2026-06-02,2026-06-02,timeline;chapter2;mexemp;shawcross,1864-04-10,,day,Gregorian,historical_fact,probable,メキシコ代表団はMiramarへ戻り、MaximilianはCarlotaとともに代表団を迎え、正式な王冠受諾儀礼へ進んだ。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 4 THE MEXICAN CROWN,Kindle PC 122/400ページ,No.1701/7062,スクリーンショット 2026-05-31 13.07.58.png,Maximilian;Carlota;Mexican deputation,Mexican crown acceptance,Miramar;Mexico,Mexican deputation;Mexican Empire,formal acceptance;legitimacy;ceremony,FACT_MEXEMP_0809;FACT_MEXEMP_0810,Creative use: 受諾儀礼の開始場面として使える。 Verification needed: yes.
TIME_MEXEMP_0142,1864年5月28日、NovaraがVeracruzへ接近した,draft,2026-06-02,2026-06-02,timeline;chapter2;mexemp;shawcross,1864-05-28,,day,Gregorian,historical_fact,probable,NovaraはVeracruzへ接近し、MaximilianとCarlotaは初めてメキシコを視認した。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 5 EMPEROR AND EMPRESS,Kindle PC 128/400ページ,No.1777/7062,スクリーンショット 2026-05-31 13.08.05.png,Maximilian;Carlota,Arrival of Maximilian and Carlota at Veracruz,Veracruz;Orizaba,Novara;Mexican Empire,arrival in Mexico;imperial legitimacy,FACT_MEXEMP_0835;FACT_MEXEMP_0836;FACT_MEXEMP_0837,Creative use: 新王国との初対面を不吉な沿岸風景から始める場面に使える。 Verification needed: yes. Caution: 到着日・視認時刻・航海記録は別途確認。
TIME_MEXEMP_0143,1864年5月28日、NovaraがVeracruz沖へ停泊し礼砲が鳴った,draft,2026-06-02,2026-06-02,timeline;chapter2;mexemp;shawcross,1864-05-28,,day,Gregorian,historical_fact,uncertain,Novaraは午後2時にVeracruz沖へ停泊し、101門の礼砲で到着が告げられた。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 5 EMPEROR AND EMPRESS,Kindle PC 128/400ページ,No.1777/7062,スクリーンショット 2026-05-31 13.08.05.png,Maximilian;Carlota;Juan Nepomuceno Almonte,Novara anchoring off Veracruz,Veracruz,Novara;Mexican Empire,arrival in Mexico;failed ceremonial welcome;yellow fever,FACT_MEXEMP_0838;FACT_MEXEMP_0839;FACT_MEXEMP_0840;FACT_MEXEMP_0841,Creative use: 礼砲と無人に近い港の対比で形式と実質の乖離を示せる。 Verification needed: yes. Caution: 停泊時刻、礼砲数、砦の名称、港の状況を別途確認。
TIME_MEXEMP_0144,1864年5月28日夜、AlmonteがVeracruzへ到着し夫妻を迎えた,draft,2026-06-02,2026-06-02,timeline;chapter2;mexemp;shawcross,1864-05-28,,day,Gregorian,historical_fact,probable,Almonteは同日夜にVeracruzへ到着し、MaximilianとCarlotaへの正式な挨拶を行ったが、夫妻はその夜Novaraに留まった。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 5 EMPEROR AND EMPRESS,Kindle PC 128/400ページ,No.1777/7062,スクリーンショット 2026-05-31 13.08.05.png,Juan Nepomuceno Almonte;Maximilian;Carlota;French naval commander at Veracruz;Achille Bazaine,Formal greeting by Almonte;French naval warning at Veracruz,Veracruz;Mexico City,Novara;French navy at Veracruz;French army;Mexican Empire,failed ceremonial welcome;French occupation;yellow fever;republican resistance,FACT_MEXEMP_0842;FACT_MEXEMP_0843;FACT_MEXEMP_0844;FACT_MEXEMP_0845;FACT_MEXEMP_0846;FACT_MEXEMP_0847;FACT_MEXEMP_0848;FACT_MEXEMP_0849;FACT_MEXEMP_0850,Creative use: 遅れて整う儀礼と船上に留まる夫妻の不安を並置できる。 Verification needed: yes. Caution: Almonte到着時刻、挨拶内容、船上滞在理由を別途確認。
TIME_MEXEMP_0145,1864年5月29日早朝、Maximilian夫妻がVeracruzへ上陸した,draft,2026-06-02,2026-06-02,timeline;chapter2;mexemp;shawcross,1864-05-29,,day,Gregorian,historical_fact,uncertain,早朝、MaximilianとCarlotaはVeracruzへ上陸し、空虚な街路を馬車で進んで鉄道駅へ向かった。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 5 EMPEROR AND EMPRESS,Kindle PC 128/400ページ,No.1777/7062,スクリーンショット 2026-05-31 13.08.05.png,Maximilian;Carlota;Benito Juárez;veracruzanos,Veracruz landing of Maximilian and Carlota,Veracruz,Juárez constitutional government;Conservative Party;French army;Mexican Empire,failed ceremonial welcome;Mexican popular support;republican resistance;foreign intervention,FACT_MEXEMP_0851;FACT_MEXEMP_0852;FACT_MEXEMP_0853;FACT_MEXEMP_0854,Creative use: 空虚な街路、未完成の凱旋門、Carlotaの動揺を帝政開始の冷たい拒絶として描ける。 Verification needed: yes. Caution: 上陸記録、住民反応、凱旋門準備状況、Carlota反応の原資料を確認。
TIME_MEXEMP_0146,1864年5月29日、Maximilian夫妻がMexico City方面への移動を始めた,draft,2026-06-02,2026-06-02,timeline;chapter2;mexemp;shawcross,1864-05-29,,day,Gregorian,historical_fact,probable,MaximilianとCarlotaはVeracruzの鉄道駅からMexico City方面への移動を開始した。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 5 EMPEROR AND EMPRESS,Kindle PC 128/400ページ,No.1777/7062,スクリーンショット 2026-05-31 13.08.05.png,Maximilian;Carlota,Start of journey toward Mexico City,Veracruz;Mexico City;state of Veracruz,French troops;French army;Mexican imperial court;Mexican Empire,military infrastructure;courtly retinue;French occupation,FACT_MEXEMP_0855;FACT_MEXEMP_0856,Creative use: 軍用鉄道と80人規模の随行団で欧州宮廷と占領地の現実のズレを示せる。 Verification needed: yes. Caution: 鉄道の到達地点、運用目的、随行団80人の内訳は要確認。
TIME_MEXEMP_0157,1864年7月、Maximilianが帝国政府の運営へ注意を向けた,draft,2026-06-03,2026-06-03,timeline;chapter2;mexemp;shawcross,1864-07,,month,Gregorian,historical_fact,probable,Maximilianは居所と宮廷を整えた後、1864年7月に帝国政府の運営へ本格的に注意を向けたとされる。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 5 EMPEROR AND EMPRESS,Kindle PC 141/400ページ,No.1970/7062,スクリーンショット 2026-05-31 13.08.21.png,Maximilian,Formation of Maximilian's government,Mexico,Mexican imperial government,government formation;imperial administration,FACT_MEXEMP_0979;FACT_MEXEMP_0980;FACT_MEXEMP_0981;FACT_MEXEMP_0985,Creative use: 宮廷整備から実務政治への転換点として使える。 Verification needed: yes. Caution: 政府運営への本格着手日、閣僚任命日、会議記録を要確認。
TIME_MEXEMP_0158,1864年8月、CarlotaがChapultepecで孤独を訴えた,draft,2026-06-03,2026-06-03,timeline;chapter2;mexemp;shawcross,1864-08,,month,Gregorian,primary_testimony,probable,Maximilianが首都を離れた最初の旅行中、CarlotaはChapultepecに残り、孤独や体調不良をMaximilian宛書簡で訴えたとされる。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 5 EMPEROR AND EMPRESS,Kindle PC 141/400ページ,No.1970/7062,スクリーンショット 2026-05-31 13.08.21.png,Maximilian;Carlota,Maximilian's first trip away from the capital,Chapultepec;Mexico City,Mexican imperial court,Carlota's loneliness;imperial marriage;private correspondence,FACT_MEXEMP_0972,Creative use: 雨季のChapultepecで孤独を深めるCarlotaの場面に使える。 Verification needed: yes. Caution: 書簡原文、日付、旅行先、旅行目的を要確認。
TIME_MEXEMP_0168,1864年10月、MaximilianがMoreliaへ入ったとされる,draft,2026-06-03,2026-06-03,timeline;chapter2;mexemp;shawcross,1864-10,,month,Gregorian,historical_fact,probable,Maximilianは1864年10月、charro風衣装をまとってMichoacán州都Moreliaへ入ったとされる。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 5 EMPEROR AND EMPRESS,Kindle PC 150/400ページ,No.2093/7062,スクリーンショット 2026-05-31 13.08.35.png,Maximilian,Maximilian's provincial tour;Morelia visit,Morelia;Michoacán,,provincial_tour;political_costume;imperial_legitimacy,FACT_MEXEMP_1072,Creative use: Morelia入城場面の時期設定に使える。華やかな衣装と不安定な治安を対比できる。 Verification needed: yes. Caution: Morelia訪問の正確な日付、群衆構成、治安状況、MárquezとUragaの対立事件は要確認。
TIME_MEXEMP_0172,1864年12月、papal nuncioがMexicoに到着したとされる,draft,2026-06-03,2026-06-03,timeline;chapter2;mexemp;shawcross,1864-12,,month,Gregorian,historical_fact,probable,papal nuncioがメキシコに到着し、Maximilianは宗教問題と教会土地問題をめぐる教皇庁との調整に直面したとされる。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 5 EMPEROR AND EMPRESS,Kindle PC 155/400ページ,No.2175/7062,スクリーンショット 2026-05-31 13.08.42.png,Maximilian;papal nuncio;pope,papal nuncio arrival in Mexico,Mexico,Catholic Church;papacy,church-state conflict;concordat;church lands,FACT_MEXEMP_1120;FACT_MEXEMP_1121;FACT_MEXEMP_1123,Creative use: 帝国初期の宗教交渉開始点として使える。 Verification needed: yes. Caution: papal nuncioの氏名、正式到着日、任務内容、concordat案、教会土地問題の具体的法令を確認する。
TIME_MEXEMP_0173,1864年4月4日、米国側でメキシコ情勢に関する決議が採択されたとされる,draft,2026-06-03,2026-06-03,timeline;chapter2;mexemp;shawcross,1864-04-04,,day,Gregorian,primary_testimony,probable,米国議会関係者は、メキシコ情勢に無関心ではなく、欧州列強の後援による米州の君主政樹立を容認しない趣旨の決議を採択したとされる。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 5 EMPEROR AND EMPRESS,Kindle PC 155/400ページ,No.2175/7062,スクリーンショット 2026-05-31 13.08.42.png,,US congressional resolution on Mexico;American Civil War,United States;Republic of Mexico,United States House of Representatives,US foreign policy;anti-European intervention;republicanism,FACT_MEXEMP_1130;FACT_MEXEMP_1131;FACT_MEXEMP_1132,Creative use: 米国の対メキシコ帝政警告として使える。 Verification needed: yes. Caution: 決議の正式名称、採択機関、文言、法的効果、Lincoln政権の実際の外交方針との関係を確認する。
TIME_MEXEMP_0174,1864年12月、Francesco MegliaがVeracruzからMexico Cityへ向かったとされる,draft,2026-06-03,2026-06-03,timeline;chapter2;mexemp;shawcross,1864-12,,month,Gregorian,historical_fact,probable,Papal nuncio Francesco MegliaがVeracruzからMexico Cityへ向かい、Maximilianは首都到着時に手厚い歓迎儀礼を用意したとされる。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 6 LIBERAL EMPIRE,Kindle PC 157/400ページ,No.2191/7062,スクリーンショット 2026-05-31 13.08.46.png,Francesco Meglia;Maximilian;unnamed Swedish envoy,Francesco Megliaのメキシコ到着,Veracruz;Mexico City,Papacy;Mexican Empire,papal diplomacy;court ritual;church-state conflict,FACT_MEXEMP_1138;FACT_MEXEMP_1139;FACT_MEXEMP_1140;FACT_MEXEMP_1141;FACT_MEXEMP_1142,Creative use: 泥濘の道と首都での過剰な儀礼を対比し、帝政の現実と演出の落差を描ける。 Verification needed: yes. Caution: Megliaの正式到着日、Swedish envoyの原典、歓迎儀礼プログラムを確認する。
TIME_MEXEMP_0175,1864年12月、Pope Pius IXがSyllabus of Errorsで自由主義的価値を非難したとされる,draft,2026-06-03,2026-06-03,timeline;chapter2;mexemp;shawcross,1864-12,,month,Gregorian,historical_fact,probable,MegliaがMexico Cityへ到着した翌日、Pope Pius IXはSyllabus of Errorsとして知られる文書で自由主義的価値を非難したとShawcrossは述べる。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 6 LIBERAL EMPIRE,Kindle PC 157/400ページ,No.2191/7062,スクリーンショット 2026-05-31 13.08.46.png,Pope Pius IX;Francesco Meglia,Syllabus of Errors,Rome;Mexico City,Catholic Church;Papacy,anti-liberal Catholic doctrine;freedom of worship,FACT_MEXEMP_1144;FACT_MEXEMP_1145;FACT_MEXEMP_1146,Creative use: Maximilianの自由主義的帝国構想とローマの反自由主義的姿勢が正面衝突する節目として使える。 Verification needed: yes. Caution: Syllabus of Errorsの発布日、Quanta Curaとの関係、Meglia到着との時系列を確認する。
TIME_MEXEMP_0176,1864年12月23日、MaximilianはCarlotaをMegliaへ送ったとされる,draft,2026-06-03,2026-06-03,timeline;chapter2;mexemp;shawcross,1864-12-23,,day,Gregorian,historical_fact,probable,MaximilianはCarlotaをMegliaへ送り、交渉しなければJuárezの法律を確認する布告を出すという最後通牒を伝えさせたとされる。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 6 LIBERAL EMPIRE,Kindle PC 157/400ページ,No.2191/7062,スクリーンショット 2026-05-31 13.08.46.png,Maximilian;Carlota;Francesco Meglia,1864年12月23日の最後通牒,Mexico City,Mexican Empire;Papacy,church-state conflict;Juárez laws,FACT_MEXEMP_1155;FACT_MEXEMP_1156;FACT_MEXEMP_1157;FACT_MEXEMP_1158;FACT_MEXEMP_1159;FACT_MEXEMP_1160,Creative use: 皇帝本人が正面衝突を避け、皇后を外交的圧力の担い手にする緊張場面として使える。 Verification needed: yes. Caution: 会談記録、最後通牒の文言、Meglia発言の出典を確認する。
TIME_MEXEMP_0177,1864年12月27日、Maximilianは信教の自由などを布告したとされる,draft,2026-06-03,2026-06-03,timeline;chapter2;mexemp;shawcross,1864-12-27,,day,Gregorian,historical_fact,probable,Maximilianは信教の自由、教会財産売却の確認、Juárez改革の多くの受容を布告したとされる。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 6 LIBERAL EMPIRE,Kindle PC 157/400ページ,No.2191/7062,スクリーンショット 2026-05-31 13.08.46.png,Maximilian;Benito Juárez;Labastida,1864年12月27日の宗教政策布告,Mexico,Mexican Empire;Catholic Church,freedom of worship;church lands;Juárez reforms;liberal empire,FACT_MEXEMP_1161;FACT_MEXEMP_1162;FACT_MEXEMP_1163;FACT_MEXEMP_1164,Creative use: Maximilianがリベラルな皇帝として立つ一方、帝政の保守的支柱を損なう転換点として扱える。 Verification needed: yes. Caution: 布告の正式名称・条文、Labastida書簡原文、教会側反応を確認する。
TIME_MEXEMP_0178,1865年1月、CarlotaはEugenieへ情勢悪化を書いたとされる,draft,2026-06-03,2026-06-03,timeline;chapter2;mexemp;shawcross,1865-01,,month,Gregorian,primary_testimony,uncertain,CarlotaはEugenieへの書簡で、12月27日の布告後に情勢が激しく揺れたことを伝えたとされる。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 6 LIBERAL EMPIRE,Kindle PC 157/400ページ,No.2191/7062,スクリーンショット 2026-05-31 13.08.46.png,Carlota;Eugenie,CarlotaのEugenie宛書簡,Mexico,Mexican Empire;French Empire,imperial crisis;clerical backlash,FACT_MEXEMP_1165,Creative use: 布告後の宮廷内の危機感と、フランス宮廷への説明をつなぐ書簡場面として使える。 Verification needed: yes. Caution: 45枚目末尾で文が次画像へ続くため、46枚目で接続確認する。
